schedule_id,Depature Day,Depature Time,Arrival Day,Arrival Time
7220,2020-07-29,02:32:53,2020-07-29,05:26:35
38336,2021-02-08,01:16:59,2021-02-08,04:10:41
54001,2020-11-07,03:28:08,2020-11-07,03:48:14
13241,2021-11-11,09:38:56,2021-11-11,09:59:02
36955,2021-11-17,00:06:53,2021-11-17,03:52:11
18245,2021-05-30,07:10:02,2021-05-30,09:06:08
39670,2021-07-05,18:47:50,2021-07-05,20:43:56
41790,2021-12-23,20:15:47,2021-12-24,01:07:59
54767,2021-02-09,10:15:32,2021-02-09,14:13:26
51067,2020-01-28,02:34:35,2020-01-28,06:32:29
16995,2019-12-18,13:46:29,2019-12-18,16:39:53
35874,2021-07-25,10:08:26,2021-07-25,13:01:50
51216,2020-09-13,12:19:50,2020-09-13,16:16:32
49933,2020-11-08,07:05:32,2020-11-08,10:37:38
58180,2021-07-18,18:19:56,2021-07-18,21:52:02
25772,2019-11-13,00:17:56,2019-11-13,02:26:56
833,2021-02-16,17:39:17,2021-02-16,19:15:17
1713,2021-03-14,09:49:29,2021-03-14,11:25:29
1786,2021-06-27,17:44:17,2021-06-27,20:00:11
41383,2019-12-06,00:45:59,2019-12-06,03:01:53
7490,2020-02-15,16:14:50,2020-02-15,16:31:56
62213,2020-04-12,01:10:26,2020-04-12,01:27:32
25596,2020-12-30,22:47:02,2020-12-30,23:04:08
34724,2020-07-19,00:27:20,2020-07-19,03:12:02
7367,2020-01-11,11:23:44,2020-01-11,14:03:02
51861,2021-04-12,05:36:23,2021-04-12,08:15:41
15446,2021-12-29,02:23:32,2021-12-29,05:02:50
39853,2021-12-13,23:06:08,2021-12-14,03:35:14
42334,2021-05-31,04:22:50,2021-05-31,08:51:56
45069,2020-07-06,08:16:56,2020-07-06,08:52:02
8398,2021-09-14,08:41:23,2021-09-14,15:02:59
44115,2019-09-24,15:20:17,2019-09-24,21:41:53
42680,2021-05-07,07:28:59,2021-05-07,13:50:35
6421,2019-08-13,13:36:35,2019-08-13,14:07:29
13190,2019-08-08,21:34:53,2019-08-08,22:05:47
55536,2021-04-25,08:16:20,2021-04-25,08:47:14
4214,2020-03-21,09:56:32,2020-03-21,10:39:26
51812,2020-02-08,20:13:20,2020-02-08,20:56:14
23957,2019-11-06,05:19:14,2019-11-06,05:26:08
47185,2020-06-03,21:49:05,2020-06-03,23:22:41
26769,2019-09-04,14:13:02,2019-09-04,18:28:38
22644,2019-11-02,21:21:11,2019-11-03,00:37:05
39714,2021-01-28,13:47:53,2021-01-28,18:43:59
39691,2019-12-09,23:53:17,2019-12-10,04:49:23
7602,2020-01-09,16:40:41,2020-01-09,23:20:35
31819,2020-04-23,06:17:02,2020-04-23,13:38:56
55747,2021-09-08,04:17:41,2021-09-08,09:31:11
9814,2020-12-01,23:53:41,2020-12-02,05:07:11
20720,2021-09-22,18:59:47,2021-09-23,00:13:17
20464,2020-02-02,03:15:05,2020-02-02,04:41:29
61694,2020-11-19,09:03:23,2020-11-19,09:32:11
21221,2021-01-14,22:31:11,2021-01-14,22:59:59
47101,2019-12-09,08:33:47,2019-12-09,14:13:23
19774,2021-07-12,01:15:32,2021-07-12,06:55:08
44961,2020-01-10,05:12:50,2020-01-10,10:52:26
5209,2021-09-15,21:25:38,2021-09-15,22:01:20
60828,2019-10-20,11:44:26,2019-10-20,12:04:50
56177,2021-12-14,11:43:44,2021-12-14,12:04:08
33066,2020-03-16,01:07:56,2020-03-16,01:42:26
10247,2020-11-10,00:36:56,2020-11-10,01:11:26
25997,2020-09-11,14:17:02,2020-09-11,16:24:32
23817,2019-09-15,05:32:53,2019-09-15,07:40:23
6621,2019-09-30,16:02:23,2019-09-30,18:38:59
42493,2021-07-11,05:36:35,2021-07-11,08:13:11
33948,2019-10-26,23:49:26,2019-10-27,02:26:02
1569,2021-02-19,07:18:47,2021-02-19,08:14:17
3443,2021-11-09,22:51:05,2021-11-09,23:46:35
1504,2020-08-26,22:14:38,2020-08-26,23:58:08
32301,2021-09-08,07:05:50,2021-09-08,08:49:20
43036,2021-01-24,17:27:29,2021-01-24,17:40:05
55220,2021-02-20,17:50:38,2021-02-20,18:03:14
36515,2021-02-20,08:59:50,2021-02-20,09:12:26
54704,2020-02-24,21:24:38,2020-02-24,21:45:56
33058,2021-04-13,10:32:02,2021-04-13,12:35:56
8993,2021-11-23,11:51:47,2021-11-23,13:55:41
8237,2019-10-10,01:04:50,2019-10-10,01:56:08
45248,2019-09-27,19:52:02,2019-09-27,20:43:20
45737,2020-03-24,21:50:38,2020-03-24,22:41:56
34419,2020-12-15,10:32:41,2020-12-15,11:47:32
60730,2021-08-26,15:07:26,2021-08-26,16:22:17
5306,2019-08-27,12:30:17,2019-08-27,16:18:17
55566,2021-07-27,12:46:20,2021-07-27,16:34:20
14383,2021-10-20,08:54:41,2021-10-20,10:31:35
51982,2020-10-05,18:53:41,2020-10-05,20:30:35
52844,2020-06-21,18:46:53,2020-06-21,20:23:47
2508,2020-03-08,21:28:17,2020-03-09,00:22:17
59466,2021-05-08,06:00:23,2021-05-08,08:54:23
13873,2021-04-01,00:02:35,2021-04-01,02:56:35
3754,2020-04-23,19:55:47,2020-04-23,22:29:41
5872,2019-09-13,04:59:23,2019-09-13,07:33:17
51431,2020-12-11,14:30:20,2020-12-11,17:04:14
61336,2020-11-14,08:26:11,2020-11-14,10:19:17
518,2021-11-30,17:36:26,2021-11-30,19:29:32
57519,2019-12-19,05:18:47,2019-12-19,05:41:17
23040,2019-09-23,02:39:35,2019-09-23,03:16:11
32556,2021-02-11,02:54:20,2021-02-11,03:50:08
39273,2021-01-30,21:51:14,2021-01-30,22:47:02
30217,2021-11-17,09:08:17,2021-11-17,10:04:05
20618,2021-11-08,10:13:44,2021-11-08,15:11:56
21670,2021-06-16,06:20:08,2021-06-16,11:18:20
10476,2020-11-23,06:45:11,2020-11-23,11:43:23
12772,2020-06-01,20:14:44,2020-06-01,20:37:14
9507,2021-01-31,09:46:05,2021-01-31,10:08:35
10556,2021-09-09,10:19:38,2021-09-09,10:42:08
15663,2021-10-02,01:12:32,2021-10-02,03:26:56
62343,2020-07-28,04:23:17,2020-07-28,06:37:41
52512,2020-08-26,13:37:56,2020-08-26,14:09:08
23080,2021-04-15,03:10:50,2021-04-15,05:41:08
44419,2020-12-05,23:57:23,2020-12-06,02:27:41
26432,2021-05-26,02:14:20,2021-05-26,05:14:38
5411,2020-10-24,18:37:44,2020-10-24,21:38:02
18568,2021-03-04,19:51:05,2021-03-04,22:51:23
34601,2021-01-18,01:44:50,2021-01-18,03:27:26
5582,2021-07-09,13:06:44,2021-07-09,16:13:56
10602,2020-02-10,11:06:23,2020-02-10,21:36:23
10958,2020-09-28,18:49:53,2020-09-28,20:25:53
4373,2021-07-07,23:54:44,2021-07-08,01:30:44
26914,2020-07-30,12:18:02,2020-07-30,14:59:44
55718,2021-12-18,21:47:17,2021-12-19,00:28:59
25638,2020-08-15,10:08:32,2020-08-15,12:50:14
31478,2020-04-03,10:31:02,2020-04-03,13:52:38
22136,2021-04-04,14:33:32,2021-04-04,17:55:08
57669,2019-10-01,10:52:59,2019-10-01,12:58:41
44835,2021-06-29,02:59:20,2021-06-29,05:05:02
49857,2021-01-03,16:27:38,2021-01-03,17:39:56
13195,2021-11-17,09:57:50,2021-11-17,11:10:08
60259,2021-11-21,19:59:26,2021-11-21,21:11:44
49658,2021-04-07,17:15:26,2021-04-07,19:43:38
59513,2019-11-28,23:34:47,2019-11-29,02:02:59
18187,2021-10-03,19:28:38,2021-10-03,20:41:14
29188,2020-04-20,09:52:20,2020-04-20,11:04:56
40816,2021-03-24,10:07:26,2021-03-24,12:33:50
5329,2022-01-26,12:56:14,2022-01-26,16:50:32
60448,2021-02-28,12:33:41,2021-02-28,16:27:59
3985,2020-03-23,16:14:29,2020-03-23,20:08:47
2463,2021-10-25,23:14:02,2021-10-26,01:29:02
18221,2021-08-19,13:15:14,2021-08-19,15:30:14
8634,2019-12-22,01:53:08,2019-12-22,04:26:26
53745,2021-05-31,13:07:05,2021-05-31,15:40:23
3635,2021-10-05,00:47:17,2021-10-05,01:33:47
506,2020-06-30,05:43:23,2020-06-30,06:51:11
56902,2020-10-29,01:37:35,2020-10-29,05:04:17
33160,2021-02-07,06:30:02,2021-02-07,09:56:44
20070,2019-11-13,11:40:53,2019-11-13,14:40:53
20258,2019-10-12,10:48:47,2019-10-12,13:48:47
33506,2021-03-15,15:33:35,2021-03-15,18:36:53
10963,2019-08-28,22:41:20,2019-08-29,01:44:38
39763,2020-11-10,00:27:35,2020-11-10,03:30:53
19417,2019-10-22,12:30:23,2019-10-22,15:30:23
56995,2020-08-22,01:29:53,2020-08-22,04:29:53
23652,2019-09-24,08:06:14,2019-09-24,11:06:14
5335,2020-02-13,08:22:35,2020-02-13,09:34:53
13155,2021-12-01,22:10:38,2021-12-01,23:22:56
57947,2021-10-17,09:36:02,2021-10-17,10:48:20
54920,2021-07-27,12:03:17,2021-07-27,14:03:53
45966,2021-04-20,22:02:47,2021-04-20,22:24:59
39715,2019-09-02,06:36:14,2019-09-02,06:58:26
40094,2021-04-02,12:51:59,2021-04-02,16:00:41
1164,2020-12-28,04:22:26,2020-12-28,07:31:08
60403,2020-05-01,05:22:08,2020-05-01,08:03:32
35432,2020-04-11,15:26:29,2020-04-11,18:07:53
16785,2020-01-05,12:19:41,2020-01-05,15:57:11
29974,2021-01-02,10:45:20,2021-01-02,14:22:50
3660,2020-10-14,04:03:50,2020-10-14,06:37:44
21525,2021-05-18,02:14:53,2021-05-18,02:47:35
10460,2019-11-21,07:35:08,2019-11-21,08:07:50
49672,2021-12-15,15:18:17,2021-12-15,18:17:23
32317,2020-12-04,22:20:17,2020-12-05,00:36:29
40297,2020-06-29,01:09:41,2020-06-29,03:25:53
57044,2020-08-30,13:14:11,2020-08-30,15:30:23
45030,2020-06-26,16:02:17,2020-06-26,19:07:41
48665,2021-08-15,20:55:44,2021-08-16,00:01:08
41772,2020-08-03,16:49:50,2020-08-03,19:55:14
8425,2020-05-16,01:07:50,2020-05-16,03:38:26
44529,2019-09-28,14:50:47,2019-09-28,17:21:23
32483,2021-01-04,03:53:02,2021-01-04,05:15:50
38068,2020-10-02,13:44:11,2020-10-02,15:06:59
35928,2020-11-02,07:11:02,2020-11-02,08:33:50
55756,2021-08-15,01:24:26,2021-08-15,03:32:14
18770,2021-12-30,17:45:23,2021-12-30,21:16:53
23134,2020-01-14,13:32:50,2020-01-14,17:04:20
60634,2020-03-07,03:27:20,2020-03-07,06:58:50
24229,2019-12-03,11:37:38,2019-12-03,15:21:26
28805,2020-04-06,14:55:29,2020-04-06,18:39:17
10308,2019-12-31,17:00:56,2019-12-31,20:44:44
4780,2021-06-01,17:52:11,2021-06-01,20:41:05
6595,2021-01-05,12:30:38,2021-01-05,15:19:32
42868,2021-05-31,10:55:17,2021-05-31,15:33:59
31212,2020-04-27,23:29:08,2020-04-28,04:07:50
39678,2021-08-14,20:20:29,2021-08-14,23:27:59
5719,2021-11-11,13:12:14,2021-11-11,16:19:44
31919,2019-09-09,07:59:14,2019-09-09,14:46:56
33658,2021-12-15,18:01:59,2021-12-16,00:49:41
8472,2019-10-27,03:20:02,2019-10-27,10:07:44
46553,2019-10-03,19:33:35,2019-10-03,23:35:23
55657,2021-12-25,10:51:29,2021-12-25,15:49:41
48955,2019-12-15,09:58:26,2019-12-15,14:56:38
22535,2021-10-28,18:21:11,2021-10-28,21:33:47
56630,2020-10-30,16:17:32,2020-10-30,18:47:32
30894,2021-01-12,11:51:56,2021-01-12,14:19:32
40754,2019-12-02,03:49:02,2019-12-02,06:16:38
11326,2021-11-27,12:23:02,2021-11-27,14:50:38
4375,2021-11-04,21:00:41,2021-11-05,00:48:05
1399,2021-08-31,05:03:08,2021-08-31,07:07:02
61226,2021-03-04,09:14:05,2021-03-04,20:31:11
42612,2021-12-26,17:42:47,2021-12-27,04:59:53
52276,2019-09-02,03:14:20,2019-09-02,14:31:26
42378,2021-03-11,12:39:23,2021-03-11,14:57:41
11430,2019-10-08,14:24:38,2019-10-08,16:42:56
55271,2020-09-15,09:19:08,2020-09-15,11:48:32
52996,2019-08-12,21:57:20,2019-08-13,01:48:38
55365,2022-01-20,12:49:47,2022-01-20,15:08:23
59592,2020-10-12,13:55:59,2020-10-12,19:24:11
10016,2020-04-22,17:57:59,2020-04-22,23:26:11
36652,2021-05-12,15:24:29,2021-05-12,20:52:41
39542,2021-10-16,08:06:23,2021-10-16,11:43:17
13035,2021-03-23,02:31:02,2021-03-23,06:07:56
35802,2021-03-03,15:23:08,2021-03-03,19:00:02
43870,2019-08-13,19:14:38,2019-08-13,23:37:08
1792,2020-05-11,22:46:17,2020-05-12,03:08:47
13415,2019-08-23,22:30:29,2019-08-24,01:58:05
8920,2020-08-26,20:03:32,2020-08-26,22:49:26
3640,2021-12-15,21:13:08,2021-12-15,23:01:26
13898,2021-07-16,16:57:35,2021-07-16,18:45:53
59516,2021-11-05,06:17:26,2021-11-05,08:05:44
49898,2020-04-14,08:24:23,2020-04-14,11:56:47
50325,2021-03-04,18:39:08,2021-03-04,22:11:32
56435,2020-08-19,07:20:32,2020-08-19,10:52:56
23479,2019-10-22,06:56:05,2019-10-22,10:02:59
10205,2019-12-31,21:59:08,2020-01-01,01:45:20
4869,2021-04-15,23:15:44,2021-04-16,01:40:02
9968,2021-06-10,15:01:20,2021-06-10,17:25:38
45772,2021-05-11,00:53:23,2021-05-11,03:17:41
45699,2020-08-05,02:08:35,2020-08-05,04:22:59
11058,2020-11-05,23:48:35,2020-11-06,02:02:59
12642,2020-10-12,03:45:29,2020-10-12,05:59:53
13976,2021-03-27,14:21:53,2021-03-27,18:11:23
23254,2019-10-08,08:09:14,2019-10-08,08:38:56
23233,2021-08-15,10:28:05,2021-08-15,15:46:59
61961,2021-10-18,22:07:11,2021-10-19,03:26:05
37054,2021-11-21,09:55:17,2021-11-21,11:47:29
9638,2020-11-05,09:11:05,2020-11-05,11:03:17
41994,2021-10-16,20:04:44,2021-10-16,21:56:56
30247,2020-04-28,13:18:59,2020-04-28,23:15:05
17903,2021-04-22,05:43:29,2021-04-22,15:39:35
46483,2020-12-09,21:24:23,2020-12-09,22:21:23
33172,2019-12-11,15:55:08,2019-12-11,17:59:02
12243,2021-09-27,11:54:41,2021-09-27,18:31:53
16970,2021-09-22,13:04:26,2021-09-22,16:47:56
50369,2021-02-10,23:00:59,2021-02-11,02:44:29
17846,2020-07-10,22:10:08,2020-07-11,00:25:26
36201,2020-02-28,16:29:56,2020-02-29,01:19:26
13333,2019-12-26,10:06:11,2019-12-26,18:10:41
60488,2019-09-20,19:09:11,2019-09-21,03:13:41
52114,2020-12-03,11:24:38,2020-12-03,16:46:50
49881,2020-01-02,13:27:56,2020-01-02,17:21:02
29677,2020-11-04,00:15:20,2020-11-04,03:17:08
37087,2021-06-14,12:40:47,2021-06-14,15:42:35
44526,2020-11-22,08:57:50,2020-11-22,11:59:38
61451,2022-01-14,00:51:38,2022-01-14,11:10:50
35100,2022-01-07,07:09:02,2022-01-07,17:28:14
41305,2019-08-27,19:52:53,2019-08-27,22:09:41
58751,2019-10-07,16:31:53,2019-10-07,18:48:41
9087,2020-08-15,01:37:56,2020-08-15,03:31:56
37892,2020-07-02,22:37:23,2020-07-03,01:40:23
38385,2021-12-16,13:53:17,2021-12-16,16:56:17
28455,2021-11-12,17:18:11,2021-11-12,17:34:23
35394,2020-06-21,04:11:08,2020-06-21,04:27:20
50914,2021-04-19,12:30:38,2021-04-19,12:46:50
30176,2022-01-18,10:41:11,2022-01-18,12:54:05
31536,2019-12-12,20:41:50,2019-12-12,22:54:44
28709,2020-02-28,19:13:08,2020-02-28,20:27:50
4291,2020-01-01,05:20:20,2020-01-01,09:02:20
7081,2019-12-16,06:38:38,2019-12-16,07:38:20
37188,2021-12-10,22:19:05,2021-12-10,23:18:47
34574,2021-03-17,09:10:14,2021-03-17,10:09:56
4830,2021-04-10,02:30:29,2021-04-10,05:20:35
48901,2021-03-20,02:21:32,2021-03-20,05:11:38
6903,2019-10-12,14:52:56,2019-10-12,17:47:14
47317,2021-11-23,17:22:44,2021-11-23,20:17:02
13921,2021-01-10,23:22:08,2021-01-11,00:45:14
59367,2020-12-30,18:42:41,2020-12-30,20:26:29
1743,2021-03-08,05:27:26,2021-03-08,07:02:32
34478,2021-06-23,07:58:35,2021-06-23,09:33:41
15906,2019-09-09,08:45:38,2019-09-09,15:11:44
31484,2020-10-07,06:38:23,2020-10-07,12:01:47
13325,2020-06-17,23:57:47,2020-06-18,02:59:35
51652,2022-01-31,00:56:29,2022-01-31,10:39:23
30089,2022-01-14,07:37:38,2022-01-14,17:20:32
57241,2020-06-18,19:31:08,2020-06-18,23:15:50
53450,2020-05-16,02:04:47,2020-05-16,05:49:29
15096,2020-09-08,03:00:53,2020-09-08,06:45:35
758,2020-02-01,06:54:29,2020-02-01,09:36:29
52765,2021-12-15,19:03:41,2021-12-15,21:45:41
53202,2020-08-09,19:28:53,2020-08-09,23:06:05
46031,2021-10-02,04:48:38,2021-10-02,08:25:50
41442,2020-09-09,14:26:32,2020-09-09,18:25:56
55407,2021-02-14,06:40:32,2021-02-14,10:39:56
52688,2019-10-11,19:55:35,2019-10-11,23:24:05
14317,2019-09-30,22:04:23,2019-10-01,01:32:53
9931,2021-12-09,20:23:11,2021-12-09,21:34:53
4248,2021-09-01,13:36:47,2021-09-01,17:45:29
44533,2021-08-13,15:44:05,2021-08-13,19:52:47
25595,2021-06-19,16:19:53,2021-06-19,21:09:59
58691,2019-11-06,08:43:44,2019-11-06,09:54:50
48358,2021-02-18,09:23:41,2021-02-18,10:34:47
4670,2020-02-10,01:27:56,2020-02-10,02:39:02
17723,2020-05-08,21:38:41,2020-05-09,02:41:47
21213,2021-06-01,17:47:11,2021-06-01,20:23:11
43477,2019-08-27,08:26:11,2019-08-27,11:02:11
22304,2021-06-12,18:55:32,2021-06-12,21:31:32
42663,2020-11-28,01:10:17,2020-11-28,09:09:05
38852,2021-10-14,02:19:29,2021-10-14,05:49:29
40092,2021-12-06,17:52:26,2021-12-06,21:22:26
4803,2021-03-17,09:46:02,2021-03-17,14:03:26
12242,2021-09-12,12:41:17,2021-09-12,16:58:41
5402,2019-08-17,06:14:08,2019-08-17,10:33:38
36466,2020-01-20,18:25:11,2020-01-20,22:44:41
52741,2021-08-11,23:55:50,2021-08-12,09:40:32
27593,2020-10-22,23:37:17,2020-10-22,23:47:11
59573,2019-12-21,13:13:56,2019-12-21,15:55:56
11981,2021-05-30,03:40:35,2021-05-30,06:22:35
16033,2019-08-20,13:01:05,2019-08-20,23:01:23
20798,2019-10-13,16:12:56,2019-10-14,02:13:14
55492,2021-03-28,01:39:17,2021-03-28,03:55:11
55892,2019-10-26,15:52:14,2019-10-26,18:08:08
15986,2019-09-07,22:26:02,2019-09-08,00:41:56
9995,2021-12-04,06:39:32,2021-12-04,09:01:44
30076,2022-01-31,02:16:23,2022-01-31,04:38:35
35289,2020-01-10,06:57:29,2020-01-10,17:15:20
45468,2022-01-28,08:32:53,2022-01-28,18:50:44
13271,2020-11-19,16:14:23,2020-11-19,17:53:41
34410,2020-06-23,03:19:17,2020-06-23,07:06:23
30102,2021-08-26,01:29:41,2021-08-26,03:23:41
1263,2019-09-19,16:39:23,2019-09-19,18:33:23
4169,2019-09-08,16:28:35,2019-09-08,18:22:35
9067,2021-03-01,05:15:08,2021-03-01,07:10:56
32555,2020-12-28,07:19:44,2020-12-28,09:15:32
7903,2020-04-17,21:20:26,2020-04-17,23:16:14
8670,2022-01-06,05:17:38,2022-01-06,06:58:35
10605,2019-12-11,14:03:05,2019-12-11,14:53:47
1329,2019-10-03,14:30:29,2019-10-03,15:46:59
52964,2021-08-18,17:51:23,2021-08-18,18:48:05
33884,2020-02-08,10:14:23,2020-02-08,11:35:59
27969,2020-08-09,18:00:08,2020-08-10,00:50:50
13802,2020-06-07,18:30:38,2020-06-08,01:21:20
21168,2019-08-14,23:08:11,2019-08-15,05:58:53
54965,2019-11-01,07:06:59,2019-11-01,11:44:11
52159,2021-07-06,19:40:11,2021-07-07,00:17:23
38523,2019-10-15,21:37:11,2019-10-16,02:14:23
16561,2020-05-31,21:27:56,2020-05-31,23:15:02
42385,2020-02-21,05:22:32,2020-02-21,07:09:38
5927,2019-08-22,13:26:26,2019-08-22,15:27:56
44002,2020-08-09,22:37:56,2020-08-10,00:39:26
56192,2021-06-28,13:27:56,2021-06-28,15:22:14
55141,2021-03-03,07:40:14,2021-03-03,09:15:38
40723,2020-11-01,00:11:20,2020-11-01,01:57:14
13592,2021-04-16,18:20:26,2021-04-16,20:06:20
39145,2019-11-05,17:12:23,2019-11-05,19:24:23
17664,2019-08-18,19:01:47,2019-08-18,21:13:47
6592,2020-02-07,00:24:23,2020-02-07,02:36:23
5084,2020-05-05,13:56:17,2020-05-05,17:10:59
61924,2021-08-30,07:58:14,2021-08-30,11:12:56
27539,2022-01-06,11:25:02,2022-01-06,14:05:14
12314,2021-09-25,06:16:08,2021-09-25,07:55:08
40609,2020-11-05,23:25:56,2020-11-06,01:04:56
43233,2020-01-20,02:56:38,2020-01-20,06:23:20
8629,2020-05-26,22:32:02,2020-05-27,00:34:08
37899,2021-09-23,08:59:41,2021-09-23,10:23:23
10524,2019-12-16,08:57:17,2019-12-16,11:39:17
24664,2022-01-10,09:25:11,2022-01-10,18:01:11
48954,2020-10-27,00:39:53,2020-10-27,10:12:53
60494,2019-11-02,22:32:41,2019-11-03,00:07:47
59685,2020-04-30,12:45:20,2020-04-30,14:20:26
33325,2021-11-14,14:41:23,2021-11-14,17:56:23
47195,2020-05-09,12:20:17,2020-05-09,15:41:35
61489,2020-10-07,01:10:20,2020-10-07,04:31:38
61433,2019-09-13,22:34:26,2019-09-14,08:34:44
4007,2021-06-21,17:16:17,2021-06-22,03:16:35
60131,2020-08-31,12:37:29,2020-08-31,22:37:47
3123,2019-09-11,04:49:26,2019-09-11,05:50:38
32872,2020-07-11,08:37:20,2020-07-11,09:38:32
17307,2021-10-19,18:29:23,2021-10-19,23:14:23
9096,2019-09-27,22:44:26,2019-09-28,06:09:38
48700,2020-08-28,06:32:20,2020-08-28,13:57:32
43401,2020-09-29,03:50:47,2020-09-29,09:26:11
48088,2020-05-25,11:04:11,2020-05-25,16:39:35
36127,2019-09-10,11:11:32,2019-09-10,13:29:32
5128,2019-11-20,15:02:08,2019-11-20,17:20:08
58147,2020-01-07,09:08:50,2020-01-07,13:10:38
31202,2021-07-10,10:55:50,2021-07-10,14:57:38
21307,2020-10-14,02:29:50,2020-10-14,06:31:38
47543,2020-12-08,18:19:41,2020-12-08,21:29:53
15999,2020-04-04,09:42:59,2020-04-04,12:53:11
45761,2021-06-05,22:15:14,2021-06-06,02:26:02
22250,2021-07-18,18:24:47,2021-07-18,22:35:35
57443,2020-05-28,17:06:29,2020-05-28,21:17:17
18263,2019-11-28,08:17:35,2019-11-28,17:49:23
20476,2021-05-20,03:13:32,2021-05-20,12:45:20
51682,2019-09-26,05:59:53,2019-09-26,08:50:53
6815,2019-10-15,21:25:05,2019-10-16,00:16:05
7917,2020-12-09,18:27:44,2020-12-09,20:03:26
32502,2021-06-16,17:07:44,2021-06-16,18:43:26
14696,2021-08-05,22:54:20,2021-08-06,00:30:02
24154,2020-02-28,04:36:38,2020-02-28,05:54:20
31728,2020-08-09,14:30:56,2020-08-09,15:09:56
46556,2020-08-27,16:33:20,2020-08-27,17:12:20
15297,2019-08-26,03:05:50,2019-08-26,03:44:50
52274,2021-06-13,13:44:02,2021-06-13,15:35:38
28238,2019-12-26,07:19:38,2019-12-26,09:58:38
6674,2021-03-08,16:06:32,2021-03-08,18:45:32
56376,2021-12-28,12:21:59,2021-12-28,15:00:59
53323,2020-08-02,22:13:44,2020-08-02,23:31:08
47995,2020-03-21,18:05:20,2020-03-21,19:22:44
50771,2020-12-07,11:23:26,2020-12-07,11:42:02
55666,2020-11-22,19:18:41,2020-11-22,20:11:11
1412,2021-07-01,21:32:47,2021-07-01,22:25:17
32142,2021-07-21,14:28:32,2021-07-21,15:21:02
9057,2019-09-06,07:23:47,2019-09-06,17:26:29
29144,2020-04-18,13:12:44,2020-04-18,23:15:26
47687,2021-08-04,02:00:08,2021-08-04,12:02:50
30814,2021-06-23,09:33:50,2021-06-23,09:49:44
32026,2020-12-08,08:35:59,2020-12-08,08:51:53
36271,2020-12-03,15:56:53,2020-12-03,16:12:47
51609,2020-07-24,16:00:38,2020-07-25,02:22:50
27575,2021-11-02,13:29:59,2021-11-02,23:52:11
29809,2021-05-22,09:26:56,2021-05-22,19:23:02
39568,2020-12-31,06:51:38,2020-12-31,10:00:02
8678,2020-07-30,07:19:08,2020-07-30,11:02:02
3331,2021-02-13,12:38:35,2021-02-13,16:21:29
54515,2021-04-16,06:05:56,2021-04-16,09:48:50
20286,2022-01-17,19:01:44,2022-01-18,01:06:50
15845,2019-09-19,12:15:20,2019-09-19,18:20:26
56205,2020-06-12,15:16:44,2020-06-12,21:21:50
41948,2020-07-10,08:27:26,2020-07-11,00:01:20
47850,2019-08-05,18:25:05,2019-08-06,09:58:59
12370,2020-07-04,15:16:26,2020-07-05,06:50:20
29750,2020-09-19,16:49:32,2020-09-19,20:46:14
29008,2021-11-13,04:21:14,2021-11-13,08:17:56
6338,2020-10-30,12:39:05,2020-10-30,15:09:59
35576,2019-11-22,21:29:44,2019-11-23,00:00:38
59915,2020-04-13,08:01:11,2020-04-13,10:32:05
50019,2019-10-27,22:13:59,2019-10-27,23:16:05
27017,2020-07-26,19:53:53,2020-07-26,20:55:59
40615,2020-05-05,05:57:47,2020-05-05,06:34:59
14626,2020-10-02,19:58:59,2020-10-02,20:36:11
12213,2021-09-12,12:23:38,2021-09-12,13:06:50
10981,2020-07-11,06:52:32,2020-07-11,07:35:44
17721,2021-09-22,07:18:50,2021-09-22,08:02:02
32681,2021-03-24,10:22:02,2021-03-24,13:25:38
2079,2022-01-21,12:25:20,2022-01-21,22:29:32
57712,2021-01-05,02:49:14,2021-01-05,18:03:02
48046,2021-09-29,17:02:38,2021-09-29,17:16:44
44351,2020-01-23,06:24:59,2020-01-23,06:39:05
28321,2021-10-17,01:32:11,2021-10-17,02:21:23
38088,2019-12-31,04:17:41,2019-12-31,05:06:53
54923,2020-09-28,08:45:38,2020-09-28,10:39:02
37750,2020-08-04,23:19:38,2020-08-05,01:13:02
21304,2020-06-06,01:58:26,2020-06-06,03:51:50
54387,2019-12-02,00:14:41,2019-12-02,01:25:47
14680,2020-06-10,20:44:47,2020-06-10,23:03:41
6685,2020-08-15,04:37:14,2020-08-15,06:56:08
33665,2021-09-12,16:51:11,2021-09-12,19:10:05
14837,2019-12-26,16:09:56,2019-12-26,17:38:26
47529,2021-01-27,18:24:17,2021-01-27,19:52:47
52892,2021-06-27,04:11:17,2021-06-27,05:00:11
31512,2020-05-03,22:33:02,2020-05-03,22:51:38
56326,2020-11-28,18:34:26,2020-11-28,18:53:02
13356,2020-08-18,07:21:14,2020-08-18,07:38:20
44271,2021-08-09,12:43:38,2021-08-09,13:00:44
15390,2021-02-14,23:14:32,2021-02-14,23:31:38
36550,2019-09-25,18:37:53,2019-09-25,19:23:47
607,2020-04-26,16:29:08,2020-04-26,17:15:02
5111,2020-02-09,09:59:44,2020-02-09,10:45:38
4704,2019-08-03,07:07:50,2019-08-03,07:53:44
23513,2019-09-11,04:05:47,2019-09-11,07:24:41
19736,2020-12-24,17:02:20,2020-12-24,20:21:14
33990,2021-12-12,05:35:29,2021-12-12,08:54:23
35178,2019-12-15,05:32:23,2019-12-15,05:50:59
39319,2021-03-23,16:14:05,2021-03-23,16:32:41
33589,2020-06-02,06:32:32,2020-06-02,06:51:08
