"schedule_id","dept_date","dept_time","ariv_date","ariv_time"
99518,2021-03-21,"20:20:00",2021-03-22,"9:30:00"
73763,2022-04-22,"23:5:00",2022-04-23,"7:40:00"
15408,2021-07-15,"9:10:00",2021-07-15,"14:30:00"
16045,2022-06-04,"10:5:00",2022-06-04,"14:40:00"
14499,2020-08-14,"10:0:00",2020-08-14,"12:40:00"
73451,2021-05-19,"19:0:00",2021-05-20,"8:15:00"
37488,2020-06-17,"10:25:00",2020-06-17,"13:30:00"
70460,2022-10-18,"23:50:00",2022-10-19,"8:40:00"
11806,2021-09-29,"11:45:00",2021-09-29,"12:10:00"
16516,2020-12-27,"9:15:00",2020-12-27,"12:10:00"
34383,2020-03-28,"9:35:00",2020-03-28,"14:10:00"
73579,2019-03-23,"22:45:00",2019-03-24,"9:15:00"
14577,2019-06-01,"11:10:00",2019-06-01,"13:45:00"
37682,2022-07-08,"11:35:00",2022-07-08,"13:25:00"
17806,2021-06-13,"9:55:00",2021-06-13,"12:55:00"
83199,2019-03-25,"23:40:00",2019-03-26,"9:30:00"
88653,2020-01-18,"23:15:00",2020-01-19,"8:10:00"
79330,2019-09-23,"21:15:00",2019-09-24,"9:30:00"
15967,2021-06-27,"9:5:00",2021-06-27,"13:10:00"
37800,2022-08-02,"10:35:00",2022-08-02,"13:15:00"
19638,2021-10-10,"9:15:00",2021-10-10,"12:15:00"
71857,2020-09-19,"19:50:00",2020-09-20,"9:5:00"
96956,2021-02-19,"21:30:00",2021-02-20,"9:35:00"
33387,2019-01-04,"9:5:00",2019-01-04,"13:10:00"
30275,2019-10-23,"10:5:00",2019-10-23,"12:55:00"
23877,2019-06-16,"11:25:00",2019-06-16,"13:35:00"
74936,2019-01-16,"21:50:00",2019-01-17,"9:35:00"
38113,2020-11-18,"10:15:00",2020-11-18,"14:25:00"
22393,2022-11-04,"10:25:00",2022-11-04,"14:10:00"
85995,2022-08-19,"20:35:00",2022-08-20,"8:45:00"
92154,2021-12-13,"21:15:00",2021-12-14,"9:50:00"
95893,2021-03-07,"22:55:00",2021-03-08,"9:45:00"
27069,2021-05-22,"11:25:00",2021-05-22,"12:45:00"
16190,2020-02-17,"11:25:00",2020-02-17,"12:10:00"
12579,2019-02-17,"9:10:00",2019-02-17,"12:0:00"
96575,2019-10-08,"21:25:00",2019-10-09,"9:25:00"
24411,2021-01-10,"11:0:00",2021-01-10,"12:30:00"
12114,2020-04-08,"11:10:00",2020-04-08,"12:20:00"
75219,2022-11-18,"19:25:00",2022-11-19,"7:50:00"
10784,2019-11-21,"11:10:00",2019-11-21,"13:40:00"
83670,2021-05-16,"20:50:00",2021-05-17,"8:55:00"
38474,2020-08-24,"11:45:00",2020-08-24,"13:15:00"
21144,2019-05-16,"11:40:00",2019-05-16,"13:10:00"
85126,2021-07-08,"21:50:00",2021-07-09,"9:5:00"
24220,2022-06-30,"10:40:00",2022-06-30,"12:30:00"
23713,2021-08-18,"9:0:00",2021-08-18,"13:15:00"
17459,2022-10-05,"10:55:00",2022-10-05,"13:55:00"
13713,2019-09-29,"11:35:00",2019-09-29,"13:30:00"
16641,2022-02-22,"9:15:00",2022-02-22,"12:40:00"
76824,2022-09-07,"22:50:00",2022-09-08,"8:10:00"
34222,2020-09-02,"9:40:00",2020-09-02,"12:5:00"
88522,2021-05-08,"22:30:00",2021-05-09,"9:0:00"
27971,2022-02-27,"9:50:00",2022-02-27,"13:40:00"
15842,2020-11-13,"11:5:00",2020-11-13,"13:20:00"
37435,2022-03-15,"9:35:00",2022-03-15,"14:0:00"
71849,2021-02-04,"21:45:00",2021-02-05,"7:0:00"
81671,2020-02-27,"22:30:00",2020-02-28,"8:0:00"
27606,2021-07-25,"11:35:00",2021-07-25,"13:50:00"
78440,2019-10-05,"20:15:00",2019-10-06,"7:20:00"
22038,2020-07-25,"9:5:00",2020-07-25,"13:5:00"
30455,2019-05-13,"11:35:00",2019-05-13,"12:0:00"
22855,2019-12-24,"9:55:00",2019-12-24,"13:30:00"
78920,2022-11-03,"19:30:00",2022-11-04,"8:45:00"
81614,2021-04-04,"22:10:00",2021-04-05,"7:5:00"
11705,2020-08-28,"9:20:00",2020-08-28,"14:10:00"
21324,2021-03-31,"11:10:00",2021-03-31,"13:40:00"
28309,2021-03-06,"11:15:00",2021-03-06,"14:10:00"
24553,2020-11-04,"11:10:00",2020-11-04,"14:25:00"
39720,2021-06-02,"11:50:00",2021-06-02,"13:10:00"
86503,2020-12-13,"23:20:00",2020-12-14,"8:40:00"
76747,2020-01-02,"20:15:00",2020-01-03,"9:50:00"
23554,2020-08-27,"9:25:00",2020-08-27,"12:30:00"
25248,2020-05-26,"11:15:00",2020-05-26,"13:0:00"
94240,2019-09-06,"19:45:00",2019-09-07,"9:20:00"
82715,2019-05-01,"22:20:00",2019-05-02,"7:30:00"
36640,2019-12-10,"9:40:00",2019-12-10,"12:35:00"
98833,2020-05-13,"19:30:00",2020-05-14,"7:30:00"
13551,2021-02-17,"11:25:00",2021-02-17,"14:10:00"
75710,2021-03-29,"22:35:00",2021-03-30,"9:5:00"
98385,2022-05-19,"21:35:00",2022-05-20,"8:5:00"
89961,2019-12-25,"22:40:00",2019-12-26,"9:10:00"
33623,2019-03-01,"9:20:00",2019-03-01,"14:45:00"
37061,2021-10-18,"9:0:00",2021-10-18,"13:55:00"
22509,2020-04-10,"10:0:00",2020-04-10,"14:50:00"
33273,2019-04-09,"9:30:00",2019-04-09,"13:5:00"
77599,2019-04-15,"21:50:00",2019-04-16,"9:45:00"
25120,2021-04-04,"11:5:00",2021-04-04,"12:35:00"
13818,2021-06-03,"10:0:00",2021-06-03,"13:50:00"
26607,2019-02-03,"9:50:00",2019-02-03,"13:45:00"
19934,2022-08-16,"10:20:00",2022-08-16,"13:50:00"
79295,2022-10-14,"21:20:00",2022-10-15,"8:15:00"
10958,2020-07-13,"10:45:00",2020-07-13,"13:0:00"
78368,2020-10-18,"22:50:00",2020-10-19,"7:30:00"
22189,2020-04-13,"10:5:00",2020-04-13,"14:10:00"
35654,2020-09-29,"11:55:00",2020-09-29,"12:35:00"
30348,2020-09-09,"10:40:00",2020-09-09,"13:25:00"
95794,2021-04-10,"21:50:00",2021-04-11,"9:5:00"
37103,2019-11-22,"10:5:00",2019-11-22,"14:5:00"
77985,2019-06-11,"19:45:00",2019-06-12,"9:30:00"
22455,2019-04-24,"11:5:00",2019-04-24,"12:55:00"
26365,2022-06-29,"10:40:00",2022-06-29,"12:10:00"
75779,2022-11-06,"19:35:00",2022-11-07,"9:0:00"
70723,2021-07-28,"20:50:00",2021-07-29,"7:0:00"
79343,2019-10-14,"19:20:00",2019-10-15,"9:25:00"
84513,2021-01-02,"20:15:00",2021-01-03,"9:55:00"
85979,2019-03-08,"21:0:00",2019-03-09,"9:35:00"
28801,2019-06-04,"11:30:00",2019-06-04,"14:10:00"
24997,2019-11-20,"9:20:00",2019-11-20,"13:20:00"
29781,2022-02-15,"9:40:00",2022-02-15,"12:30:00"
32221,2022-10-20,"9:55:00",2022-10-20,"12:5:00"
15103,2022-05-15,"10:45:00",2022-05-15,"12:0:00"
35592,2022-02-21,"10:5:00",2022-02-21,"12:30:00"
21949,2019-05-15,"9:25:00",2019-05-15,"14:45:00"
93155,2022-06-07,"20:50:00",2022-06-08,"7:20:00"
22893,2019-11-14,"9:5:00",2019-11-14,"14:20:00"
39033,2021-11-09,"11:35:00",2021-11-09,"13:50:00"
18821,2021-09-30,"10:15:00",2021-09-30,"14:10:00"
34703,2020-08-05,"11:0:00",2020-08-05,"13:5:00"
21651,2020-10-21,"10:20:00",2020-10-21,"14:50:00"
36321,2021-05-09,"11:15:00",2021-05-09,"13:5:00"
23286,2022-04-13,"11:5:00",2022-04-13,"13:35:00"
93671,2021-09-26,"22:0:00",2021-09-27,"9:0:00"
17425,2022-03-11,"9:45:00",2022-03-11,"14:55:00"
79380,2021-07-16,"19:50:00",2021-07-17,"7:5:00"
32367,2020-12-23,"10:15:00",2020-12-23,"13:50:00"
12085,2022-04-29,"9:0:00",2022-04-29,"14:25:00"
19726,2022-08-07,"11:40:00",2022-08-07,"13:15:00"
10060,2019-02-20,"9:20:00",2019-02-20,"13:5:00"
15962,2020-02-18,"9:30:00",2020-02-18,"13:40:00"
34097,2020-06-24,"11:45:00",2020-06-24,"12:15:00"
23818,2022-10-25,"11:50:00",2022-10-25,"13:35:00"
20030,2020-08-18,"10:35:00",2020-08-18,"12:25:00"
79549,2019-03-31,"19:55:00",2019-04-01,"8:25:00"
91757,2021-05-07,"21:30:00",2021-05-08,"8:0:00"
27635,2022-06-28,"11:55:00",2022-06-28,"12:35:00"
84641,2022-07-18,"20:0:00",2022-07-19,"9:35:00"
10898,2022-08-24,"10:45:00",2022-08-24,"13:25:00"
35115,2019-07-23,"11:5:00",2019-07-23,"14:25:00"
36770,2020-03-21,"9:55:00",2020-03-21,"14:50:00"
35753,2021-03-23,"9:40:00",2021-03-23,"14:55:00"
21900,2021-08-24,"9:10:00",2021-08-24,"14:20:00"
70157,2020-12-17,"23:15:00",2020-12-18,"9:15:00"
82433,2019-01-06,"23:35:00",2019-01-07,"7:0:00"
85328,2021-06-12,"19:15:00",2021-06-13,"7:30:00"
15327,2022-01-15,"10:35:00",2022-01-15,"13:45:00"
23235,2021-03-08,"11:55:00",2021-03-08,"13:45:00"
36107,2020-03-02,"9:0:00",2020-03-02,"12:25:00"
90279,2021-02-08,"20:55:00",2021-02-09,"8:30:00"
24213,2021-08-11,"9:50:00",2021-08-11,"13:40:00"
25664,2020-04-10,"9:10:00",2020-04-10,"13:0:00"
17649,2020-04-18,"9:15:00",2020-04-18,"14:15:00"
78616,2019-11-18,"22:45:00",2019-11-19,"9:20:00"
28953,2019-08-06,"10:0:00",2019-08-06,"13:50:00"
92960,2021-08-05,"20:25:00",2021-08-06,"8:20:00"
35156,2021-01-09,"10:5:00",2021-01-09,"12:50:00"
26996,2020-06-18,"10:55:00",2020-06-18,"13:35:00"
18381,2020-02-04,"10:45:00",2020-02-04,"13:30:00"
24072,2021-01-25,"11:35:00",2021-01-25,"14:50:00"
27484,2020-03-05,"9:30:00",2020-03-05,"12:35:00"
33463,2020-08-07,"10:20:00",2020-08-07,"12:40:00"
13419,2019-05-07,"9:25:00",2019-05-07,"14:5:00"
36054,2020-05-20,"9:10:00",2020-05-20,"14:15:00"
80672,2020-12-23,"20:20:00",2020-12-24,"8:45:00"
71239,2021-02-18,"19:40:00",2021-02-19,"9:15:00"
90465,2020-11-07,"19:5:00",2020-11-08,"9:30:00"
84767,2022-07-30,"22:50:00",2022-07-31,"9:30:00"
37838,2021-08-18,"10:35:00",2021-08-18,"14:55:00"
27054,2021-08-18,"9:10:00",2021-08-18,"14:0:00"
81790,2022-08-05,"21:35:00",2022-08-06,"7:20:00"
29719,2022-09-23,"9:20:00",2022-09-23,"12:5:00"
31177,2020-05-30,"11:20:00",2020-05-30,"13:40:00"
81452,2019-11-24,"20:5:00",2019-11-25,"7:30:00"
24970,2022-11-15,"11:30:00",2022-11-15,"13:40:00"
74047,2021-04-09,"21:5:00",2021-04-10,"8:5:00"
13507,2019-05-26,"10:45:00",2019-05-26,"13:30:00"
95209,2019-09-25,"22:5:00",2019-09-26,"9:15:00"
34145,2019-11-22,"11:50:00",2019-11-22,"12:30:00"
20693,2019-05-05,"11:25:00",2019-05-05,"12:50:00"
83751,2019-01-21,"23:50:00",2019-01-22,"8:55:00"
31147,2021-02-09,"9:45:00",2021-02-09,"12:0:00"
19825,2020-10-26,"10:35:00",2020-10-26,"13:35:00"
27741,2020-06-06,"10:40:00",2020-06-06,"12:10:00"
89447,2021-06-24,"19:40:00",2021-06-25,"7:0:00"
81748,2021-07-18,"19:20:00",2021-07-19,"7:10:00"
33071,2021-04-23,"10:10:00",2021-04-23,"14:0:00"
14177,2020-04-01,"9:20:00",2020-04-01,"13:20:00"
75263,2020-10-16,"23:5:00",2020-10-17,"7:15:00"
73628,2022-09-12,"23:40:00",2022-09-13,"9:30:00"
10054,2020-05-07,"11:25:00",2020-05-07,"14:45:00"
21792,2020-10-21,"10:15:00",2020-10-21,"12:5:00"
26367,2020-02-28,"11:0:00",2020-02-28,"14:20:00"
39283,2022-05-17,"11:5:00",2022-05-17,"14:55:00"
28207,2019-06-18,"11:20:00",2019-06-18,"14:0:00"
12964,2022-11-07,"10:45:00",2022-11-07,"12:10:00"
16113,2020-10-10,"11:50:00",2020-10-10,"12:10:00"
13958,2022-04-18,"10:55:00",2022-04-18,"14:55:00"
99769,2021-05-25,"21:40:00",2021-05-26,"7:0:00"
37739,2022-04-28,"10:10:00",2022-04-28,"14:40:00"
25774,2020-08-10,"10:15:00",2020-08-10,"13:0:00"
73634,2020-12-18,"23:25:00",2020-12-19,"8:40:00"
17682,2020-03-02,"11:50:00",2020-03-02,"14:25:00"
11006,2019-11-09,"11:45:00",2019-11-09,"13:25:00"
84011,2019-01-03,"23:20:00",2019-01-04,"8:0:00"
19003,2019-10-18,"10:10:00",2019-10-18,"13:30:00"
34408,2021-02-06,"9:15:00",2021-02-06,"13:30:00"
33487,2020-12-29,"10:25:00",2020-12-29,"12:40:00"
18520,2021-08-24,"10:35:00",2021-08-24,"13:5:00"
86636,2022-12-20,"22:40:00",2022-12-21,"9:50:00"
36560,2019-02-23,"9:5:00",2019-02-23,"14:10:00"
16803,2022-11-09,"11:10:00",2022-11-09,"14:40:00"
32315,2020-10-14,"11:50:00",2020-10-14,"14:5:00"
34610,2020-10-02,"11:40:00",2020-10-02,"12:40:00"
32993,2019-01-19,"10:55:00",2019-01-19,"12:15:00"
98442,2020-01-19,"20:40:00",2020-01-20,"8:20:00"
22646,2019-09-15,"9:15:00",2019-09-15,"13:35:00"
94445,2022-11-11,"23:30:00",2022-11-12,"8:55:00"
18427,2020-10-26,"10:45:00",2020-10-26,"12:25:00"
10177,2019-02-06,"11:0:00",2019-02-06,"12:30:00"
19962,2021-02-14,"9:45:00",2021-02-14,"14:50:00"
94565,2021-02-21,"21:55:00",2021-02-22,"7:55:00"
20738,2019-01-15,"9:5:00",2019-01-15,"13:20:00"
13283,2019-12-29,"9:5:00",2019-12-29,"13:20:00"
39780,2019-06-08,"11:5:00",2019-06-08,"12:45:00"
94323,2022-01-02,"23:35:00",2022-01-03,"8:35:00"
39715,2020-05-02,"10:25:00",2020-05-02,"13:10:00"
28217,2022-07-11,"9:40:00",2022-07-11,"14:55:00"
73806,2022-02-17,"20:55:00",2022-02-18,"9:40:00"
88429,2022-03-27,"21:10:00",2022-03-28,"7:5:00"
75990,2021-11-13,"23:55:00",2021-11-14,"9:0:00"
21812,2020-03-04,"9:0:00",2020-03-04,"14:35:00"
12412,2022-03-05,"11:15:00",2022-03-05,"13:55:00"
29891,2019-09-27,"9:25:00",2019-09-27,"12:5:00"
14254,2021-08-22,"9:20:00",2021-08-22,"12:10:00"
34625,2022-02-06,"10:40:00",2022-02-06,"12:10:00"
14488,2022-10-20,"11:0:00",2022-10-20,"12:30:00"
11878,2020-07-23,"11:10:00",2020-07-23,"13:20:00"
30948,2021-05-10,"9:30:00",2021-05-10,"14:40:00"
95896,2020-09-02,"22:15:00",2020-09-03,"7:5:00"
89150,2020-07-02,"23:0:00",2020-07-03,"8:20:00"
20055,2019-01-14,"11:30:00",2019-01-14,"12:25:00"
34638,2020-12-28,"9:20:00",2020-12-28,"12:10:00"
83557,2022-07-21,"21:10:00",2022-07-22,"8:15:00"
25142,2022-10-25,"10:15:00",2022-10-25,"13:10:00"
30947,2021-07-11,"11:45:00",2021-07-11,"12:25:00"
36645,2020-09-30,"11:10:00",2020-09-30,"13:40:00"
87042,2022-10-10,"20:50:00",2022-10-11,"9:45:00"
22318,2021-09-22,"9:0:00",2021-09-22,"12:15:00"
77683,2021-11-12,"22:55:00",2021-11-13,"9:55:00"
38272,2019-07-31,"9:35:00",2019-07-31,"14:10:00"
25764,2022-08-05,"11:35:00",2022-08-05,"13:35:00"
26764,2020-10-11,"9:5:00",2020-10-11,"14:45:00"
39922,2020-05-16,"11:50:00",2020-05-16,"14:20:00"
33683,2019-12-27,"10:30:00",2019-12-27,"13:45:00"
79870,2021-07-31,"23:5:00",2021-08-01,"9:20:00"
35899,2020-01-05,"11:40:00",2020-01-05,"12:50:00"
21331,2022-09-05,"10:50:00",2022-09-05,"14:55:00"
96797,2022-04-17,"21:40:00",2022-04-18,"9:10:00"
21008,2020-03-12,"10:55:00",2020-03-12,"13:45:00"
12391,2022-05-18,"11:40:00",2022-05-18,"12:10:00"
33763,2021-07-10,"9:10:00",2021-07-10,"12:35:00"
31122,2019-12-03,"9:30:00",2019-12-03,"13:35:00"
76422,2021-10-17,"22:0:00",2021-10-18,"9:45:00"
20007,2022-10-05,"11:35:00",2022-10-05,"12:15:00"
94971,2019-02-15,"22:15:00",2019-02-16,"8:0:00"
17542,2019-02-22,"11:0:00",2019-02-22,"12:55:00"
15455,2020-02-04,"10:15:00",2020-02-04,"12:25:00"
15999,2022-06-11,"11:25:00",2022-06-11,"13:35:00"
33560,2021-03-22,"11:45:00",2021-03-22,"12:45:00"
18740,2020-12-14,"9:25:00",2020-12-14,"14:35:00"
98748,2019-11-13,"23:25:00",2019-11-14,"7:0:00"
11615,2021-09-21,"11:0:00",2021-09-21,"13:0:00"
82768,2021-12-04,"19:10:00",2021-12-05,"8:5:00"
98249,2020-02-07,"20:20:00",2020-02-08,"9:10:00"
18109,2020-02-08,"9:0:00",2020-02-08,"13:45:00"
32590,2019-12-31,"11:10:00",2019-12-31,"12:55:00"
34064,2019-09-14,"11:15:00",2019-09-14,"13:5:00"
88822,2021-04-21,"23:45:00",2021-04-22,"9:35:00"
37214,2020-01-31,"9:20:00",2020-01-31,"14:55:00"
24098,2020-06-22,"9:30:00",2020-06-22,"12:45:00"
94275,2021-11-10,"23:10:00",2021-11-11,"7:35:00"
38326,2019-08-05,"9:35:00",2019-08-05,"13:0:00"
38468,2021-02-08,"10:25:00",2021-02-08,"12:55:00"
22657,2021-11-11,"10:0:00",2021-11-11,"14:5:00"
39626,2022-11-25,"9:40:00",2022-11-25,"13:5:00"
82092,2022-10-13,"22:10:00",2022-10-14,"9:20:00"
14292,2022-08-11,"10:5:00",2022-08-11,"14:35:00"
99992,2022-02-26,"19:55:00",2022-02-27,"9:40:00"
37715,2020-08-12,"11:40:00",2020-08-12,"12:20:00"
28473,2021-10-17,"10:15:00",2021-10-17,"12:20:00"
82850,2019-04-22,"22:5:00",2019-04-23,"9:10:00"
29999,2022-04-27,"11:30:00",2022-04-27,"13:0:00"
39870,2022-10-05,"11:45:00",2022-10-05,"12:35:00"
93614,2020-11-06,"21:25:00",2020-11-07,"8:15:00"
25340,2019-08-25,"10:35:00",2019-08-25,"14:20:00"
15928,2020-03-26,"9:40:00",2020-03-26,"12:10:00"
19156,2020-11-05,"9:0:00",2020-11-05,"12:15:00"
77532,2020-11-07,"20:15:00",2020-11-08,"9:40:00"
23873,2022-10-11,"10:25:00",2022-10-11,"13:0:00"
35013,2021-04-03,"11:25:00",2021-04-03,"14:45:00"
32994,2022-09-13,"11:50:00",2022-09-13,"13:55:00"
10018,2022-04-14,"11:25:00",2022-04-14,"13:40:00"
17059,2022-07-08,"10:50:00",2022-07-08,"12:10:00"
16078,2022-02-20,"9:5:00",2022-02-20,"14:0:00"
17988,2020-06-01,"10:5:00",2020-06-01,"14:0:00"
22942,2021-10-07,"9:0:00",2021-10-07,"13:45:00"
93919,2021-02-23,"22:5:00",2021-02-24,"7:55:00"
71247,2020-04-09,"23:20:00",2020-04-10,"7:40:00"
80897,2022-09-27,"22:0:00",2022-09-28,"9:0:00"
38489,2019-05-27,"10:45:00",2019-05-27,"12:5:00"
35355,2021-03-23,"9:50:00",2021-03-23,"14:0:00"
28423,2020-09-30,"9:15:00",2020-09-30,"12:5:00"
12187,2022-05-31,"11:40:00",2022-05-31,"14:55:00"
87758,2019-03-16,"23:55:00",2019-03-17,"8:0:00"
36376,2022-06-25,"11:0:00",2022-06-25,"12:5:00"
86046,2022-08-18,"19:0:00",2022-08-19,"7:40:00"
38388,2020-09-03,"9:5:00",2020-09-03,"13:50:00"
30974,2019-07-31,"10:45:00",2019-07-31,"12:5:00"
76740,2020-02-10,"23:30:00",2020-02-11,"8:45:00"
76528,2022-03-20,"22:10:00",2022-03-21,"8:20:00"
89243,2021-07-16,"19:55:00",2021-07-17,"9:45:00"
20390,2022-07-23,"11:55:00",2022-07-23,"12:30:00"
30270,2020-06-27,"9:0:00",2020-06-27,"13:55:00"
99035,2021-04-21,"21:10:00",2021-04-22,"8:0:00"
76612,2019-12-06,"21:45:00",2019-12-07,"7:20:00"
33292,2019-10-24,"11:40:00",2019-10-24,"14:40:00"
96322,2021-11-25,"23:30:00",2021-11-26,"8:50:00"
70969,2022-05-23,"21:20:00",2022-05-24,"9:5:00"
18469,2022-06-23,"10:45:00",2022-06-23,"13:55:00"
16720,2021-04-26,"10:10:00",2021-04-26,"12:35:00"
14344,2021-08-04,"11:25:00",2021-08-04,"12:5:00"
33069,2020-01-20,"9:40:00",2020-01-20,"12:25:00"
35883,2020-02-27,"11:40:00",2020-02-27,"12:10:00"
94800,2020-06-06,"20:30:00",2020-06-07,"8:55:00"
81368,2022-12-13,"20:20:00",2022-12-14,"7:50:00"
96563,2022-02-18,"20:55:00",2022-02-19,"9:35:00"
19396,2022-11-07,"11:25:00",2022-11-07,"12:10:00"
12150,2022-04-30,"11:0:00",2022-04-30,"14:25:00"
16398,2020-09-26,"10:25:00",2020-09-26,"14:25:00"
25395,2021-04-26,"10:25:00",2021-04-26,"14:25:00"
29879,2019-07-04,"11:30:00",2019-07-04,"14:5:00"
31040,2020-04-05,"11:20:00",2020-04-05,"13:20:00"
17396,2021-04-24,"10:55:00",2021-04-24,"12:5:00"
26598,2022-11-23,"9:55:00",2022-11-23,"12:35:00"
11210,2020-11-15,"11:25:00",2020-11-15,"14:50:00"
17980,2019-11-23,"10:15:00",2019-11-23,"14:15:00"
35564,2022-08-13,"10:35:00",2022-08-13,"12:55:00"
93204,2022-06-06,"19:45:00",2022-06-07,"9:15:00"
13317,2020-04-06,"9:35:00",2020-04-06,"13:10:00"
10659,2022-09-29,"10:35:00",2022-09-29,"12:45:00"
10254,2019-03-27,"11:10:00",2019-03-27,"12:50:00"
20012,2019-03-10,"10:20:00",2019-03-10,"13:50:00"
25353,2020-11-05,"10:20:00",2020-11-05,"14:20:00"
22010,2022-06-04,"11:50:00",2022-06-04,"14:20:00"
38196,2021-07-23,"9:45:00",2021-07-23,"14:15:00"
36972,2021-12-02,"9:25:00",2021-12-02,"12:5:00"
24506,2020-08-12,"11:25:00",2020-08-12,"14:40:00"
29291,2020-11-17,"11:40:00",2020-11-17,"13:45:00"
13044,2022-04-11,"10:25:00",2022-04-11,"13:45:00"
88892,2022-01-24,"21:45:00",2022-01-25,"9:55:00"
29599,2022-09-22,"10:35:00",2022-09-22,"12:35:00"
22334,2019-07-26,"11:20:00",2019-07-26,"14:35:00"
86128,2021-08-19,"19:35:00",2021-08-20,"8:55:00"
26506,2022-06-22,"10:30:00",2022-06-22,"13:40:00"
38031,2021-01-23,"11:10:00",2021-01-23,"12:5:00"
81293,2020-02-22,"23:25:00",2020-02-23,"9:50:00"
80069,2022-08-01,"20:35:00",2022-08-02,"9:20:00"
28121,2021-02-07,"9:40:00",2021-02-07,"12:10:00"
82063,2019-01-18,"22:0:00",2019-01-19,"7:40:00"
79514,2021-04-21,"21:30:00",2021-04-22,"9:50:00"
10713,2019-05-12,"9:40:00",2019-05-12,"12:25:00"
25716,2022-05-08,"11:55:00",2022-05-08,"14:10:00"
31912,2021-05-23,"11:5:00",2021-05-23,"12:15:00"
28758,2021-02-05,"9:30:00",2021-02-05,"12:15:00"
25808,2021-10-04,"10:15:00",2021-10-04,"13:10:00"
19765,2022-11-03,"9:55:00",2022-11-03,"12:25:00"
81921,2022-06-24,"23:15:00",2022-06-25,"9:10:00"
98633,2020-10-02,"21:55:00",2020-10-03,"8:15:00"
23176,2022-12-15,"11:30:00",2022-12-15,"12:35:00"
27857,2020-08-07,"10:35:00",2020-08-07,"14:30:00"
29264,2019-08-26,"11:25:00",2019-08-26,"14:10:00"
85571,2022-06-03,"19:0:00",2022-06-04,"8:5:00"
89942,2021-12-18,"23:50:00",2021-12-19,"9:20:00"
15502,2019-05-22,"9:5:00",2019-05-22,"13:40:00"
11904,2019-04-11,"9:25:00",2019-04-11,"12:10:00"
16409,2020-11-30,"9:30:00",2020-11-30,"13:25:00"
25836,2019-11-03,"9:15:00",2019-11-03,"13:25:00"
36498,2021-03-25,"10:40:00",2021-03-25,"12:20:00"
38338,2021-08-22,"9:15:00",2021-08-22,"14:25:00"
29812,2022-02-01,"9:5:00",2022-02-01,"13:0:00"
91721,2022-10-07,"21:55:00",2022-10-08,"8:35:00"
77336,2021-11-12,"21:10:00",2021-11-13,"7:10:00"
38929,2019-09-10,"9:50:00",2019-09-10,"14:35:00"
75226,2022-01-27,"20:45:00",2022-01-28,"7:10:00"
36038,2022-10-22,"11:45:00",2022-10-22,"14:30:00"
73785,2022-03-17,"21:10:00",2022-03-18,"7:40:00"
26395,2019-04-09,"11:50:00",2019-04-09,"13:0:00"
86522,2019-07-10,"22:55:00",2019-07-11,"9:5:00"
15466,2022-01-02,"11:5:00",2022-01-02,"14:0:00"
37018,2021-06-04,"11:5:00",2021-06-04,"14:15:00"
84634,2022-03-02,"23:40:00",2022-03-03,"9:55:00"
74335,2022-08-29,"21:5:00",2022-08-30,"8:20:00"
17711,2019-01-18,"9:10:00",2019-01-18,"13:55:00"
22790,2020-01-28,"10:40:00",2020-01-28,"12:15:00"
15267,2019-07-04,"11:55:00",2019-07-04,"14:45:00"
31410,2022-11-30,"9:10:00",2022-11-30,"12:0:00"
79565,2019-05-24,"23:0:00",2019-05-25,"8:50:00"
26034,2020-09-17,"11:0:00",2020-09-17,"14:35:00"
73317,2022-05-30,"23:20:00",2022-05-31,"8:0:00"
31562,2022-09-11,"10:55:00",2022-09-11,"12:0:00"
31175,2019-10-13,"11:25:00",2019-10-13,"12:20:00"
25602,2021-11-22,"9:5:00",2021-11-22,"14:25:00"
39287,2020-12-22,"11:0:00",2020-12-22,"13:35:00"
89441,2022-08-30,"21:50:00",2022-08-31,"9:35:00"
92009,2021-08-28,"23:55:00",2021-08-29,"8:55:00"
18165,2020-07-26,"11:10:00",2020-07-26,"14:15:00"
76455,2019-03-07,"23:40:00",2019-03-08,"9:35:00"
31733,2020-01-04,"10:45:00",2020-01-04,"12:0:00"
14755,2021-09-09,"9:35:00",2021-09-09,"13:15:00"
35814,2020-09-20,"10:35:00",2020-09-20,"12:20:00"
20354,2019-04-03,"9:20:00",2019-04-03,"13:20:00"
73681,2022-04-03,"20:40:00",2022-04-04,"8:50:00"
33653,2019-02-15,"9:25:00",2019-02-15,"14:35:00"
13975,2019-02-26,"11:25:00",2019-02-26,"12:5:00"
34063,2020-07-17,"10:10:00",2020-07-17,"13:30:00"
32301,2020-09-16,"9:15:00",2020-09-16,"14:55:00"
86179,2021-02-14,"22:35:00",2021-02-15,"9:55:00"
39021,2020-06-06,"10:20:00",2020-06-06,"13:40:00"
87502,2021-11-02,"19:50:00",2021-11-03,"8:45:00"
33864,2021-12-03,"9:30:00",2021-12-03,"13:20:00"
33554,2019-01-08,"11:40:00",2019-01-08,"13:25:00"
92628,2022-11-25,"23:15:00",2022-11-26,"8:20:00"
93441,2020-05-31,"22:40:00",2020-06-01,"8:5:00"
38411,2019-10-17,"9:10:00",2019-10-17,"14:25:00"
36306,2020-07-05,"11:10:00",2020-07-05,"13:20:00"
80099,2022-02-22,"21:50:00",2022-02-23,"9:10:00"
19580,2021-05-10,"9:40:00",2021-05-10,"14:30:00"
