"ticket_id","seat_location","seat_class","luggage_no","regis_no","flight_no","traveler_id"
9788798184,"5D","First",3,"NI38385","CA763",7689216
5055961317,"5D","First",1,"UX15682","DL1872",6677588
2428776361,"5D","First",3,"V810811","NDN463",2611486
1225553857,"5E","Business",3,"B764584","L6 902",4642540
8557054777,"5E","Business",2,"DK59405","UA8551",9462509
3813788530,"5E","Business",3,"ES88832","MU5259",2279535
6455218999,"5E","Business",2,"F149307","CZ382",6446520
3587275261,"5E","Business",2,"F688331","HU3304",6751732
8907532983,"5E","Business",3,"FF57279","AA1140",7476063
7898540928,"5E","Business",1,"I135632","LH129",5795999
3397036129,"5E","Business",1,"N991849","FV393",6550218
2352325280,"5E","Business",2,"QE67430","RL551",9275530
4892689491,"5E","Business",2,"QX17683","QL957",5220773
5071994868,"5E","Economic",2,"CX56054","MU8031",9952226
3558782234,"5E","Economic",1,"FF34163","Y7619",5446151
3310959525,"5E","Economic",3,"HA25581","DL7191",7277002
5856156730,"5E","Economic",2,"HO38381","UA9685",8609330
2537021858,"5E","Economic",1,"L694058","7W821",2051227
2368018538,"5E","Economic",2,"NI38385","CA1503",2142493
5981290688,"5E","Economic",3,"OQ81096","DL2111",2661320
3138428027,"5E","Economic",3,"PA47694","AA6737",2631241
3667399308,"5E","Economic",3,"PG82179","HU3252",5432329
2031103528,"5E","Economic",3,"QD27517","CA7963",7929215
6382988318,"5E","First",1,"CX56054","MU8031",2103145
7574803057,"5E","First",2,"ET76777","HU6096",8471626
9154553806,"5E","First",3,"RI57422","HU5847",4552751
7079671756,"5E","First",1,"UJ58896","DL736",6664444
2221804030,"5E","First",1,"W299434","HU5921",5412722
2122663726,"5F","Business",3,"AH11264","CA5374",7273118
8533040783,"5F","Business",2,"C034299","CA3174",8801774
3266807789,"5F","Business",3,"F688331","HU3240",7233509
7322525609,"5F","Business",1,"OD62248","TK687",3184687
2331724840,"5F","Business",2,"OX36471","CA2207",9751451
2988216334,"5F","Business",2,"QN91011","AA7587",9111424
4272443776,"5F","Business",2,"SX16085","FV601",3978047
6959187001,"5F","Business",2,"U188781","FD648",2008904
8894209667,"5F","Business",2,"UB67244","UA6560",7501001
6179204291,"5F","Business",1,"WQ16876","CA4505",3571511
7027662856,"5F","Business",2,"YV44871","TK177",2325707
6091249893,"5F","Economic",3,"AO28429","DSV562",6977788
1172562808,"5F","Economic",1,"FX62042","MU5425",4062573
1946905553,"5F","Economic",2,"GI88503","UH493",5000014
9781817827,"5F","Economic",1,"GR97278","HU4824",3286754
2481358867,"5F","Economic",1,"H834424","AA5102",2753483
5795103919,"5F","Economic",1,"LU39394","IG132",2404287
9236139306,"5F","Economic",1,"N834091","NDN744",6632816
5249991431,"5F","Economic",1,"UN57013","SK994",3564167
2864989661,"5F","Economic",3,"VJ28448","DL9406",3145413
2326824824,"5F","Economic",3,"YM41665","HU2525",2770785
9546230290,"5F","First",1,"G447615","UA9989",6574379
6219669424,"5F","First",2,"NI38385","CA9580",4413199
5372935959,"5F","First",1,"OM42334","UA2629",8989737
8180304951,"5F","First",3,"QE16655","HU6918",7006391
9471332700,"5F","First",3,"QG80006","UA6026",8528628
6949333678,"5F","First",3,"V893208","HU9764",3261447
5447854284,"5F","First",2,"XN21483","HU6483",3883675
7378173809,"5F","First",3,"Y812405","7W330",7856897
2066507963,"5F","First",1,"YM41665","HU6465",6285243
3570097849,"5F","First",3,"YM41665","HU9720",2528296
9081219443,"6A","Business",3,"AG11480","RL817",6365919
3733222964,"6A","Business",3,"CZ11947","Y7333",9238754
8548563903,"6A","Business",2,"DX22477","MU4448",9614709
9666972313,"6A","Business",2,"FF57279","AA7270",2616652
1166016760,"6A","Business",1,"FJ26430","AA8025",6797373
5531096845,"6A","Business",3,"GR97278","HU7663",8581614
5112628848,"6A","Business",3,"LO15054","DL9181",5501552
3694785561,"6A","Business",3,"M828957","SE550",4892365
5967177548,"6A","Business",3,"MN39894","HU1765",4331488
1977149923,"6A","Business",3,"OM42334","UA1901",9368909
7939779822,"6A","Business",1,"OQ81096","DL8377",2913979
6955572916,"6A","Business",1,"Q338746","DL5142",8184701
6259885217,"6A","Business",1,"RA31940","UA9815",7422030
4705627378,"6A","Business",1,"UB67244","UA6560",4152776
3685428119,"6A","Business",3,"XR35145","DL5722",3422775
5835217864,"6A","Economic",1,"CC23491","QL465",3735875
2548095993,"6A","Economic",3,"HA25581","DL3859",7698857
8509950729,"6A","Economic",1,"IO10445","UA2848",4201018
4207583082,"6A","Economic",3,"KD52533","L6 213",7065701
2277467428,"6A","Economic",2,"N616925","G745",7072578
5533805220,"6A","Economic",3,"O975291","EA689",2739396
2072937833,"6A","Economic",1,"QN17200","UA9492",2995808
1113269767,"6A","Economic",2,"RI48101","MSE675",3257378
3693283619,"6A","Economic",2,"TQ90743","CA270",8332389
9079758974,"6A","Economic",2,"VR57164","CA7828",7510279
8462518093,"6A","Economic",1,"W299434","HU7368",3781868
3501041197,"6A","Economic",2,"YV60564","MU232",9488117
2883121508,"6A","First",2,"D441026","HU2746",2303283
9000759499,"6A","First",2,"DT39733","QZ368",7401375
4227322993,"6A","First",3,"DX22477","MU317",9952226
9136788009,"6A","First",2,"HE49136","YAP481",9358480
9876477974,"6A","First",2,"KM36900","NDN945",7383273
8270948347,"6A","First",3,"LH44836","AS272",5762766
9179588503,"6A","First",2,"MH89346","DL9894",2830450
9631987005,"6A","First",1,"QN17200","UA3908",3429088
9953133514,"6A","First",1,"QX84173","CA3507",6071833
5914346055,"6A","First",2,"RS77818","QZ848",8794916
2827489638,"6A","First",2,"YM41665","HU5084",8142875
1777735174,"6B","Business",1,"D412459","MU4188",6869105
5148121750,"6B","Business",1,"E151097","QL607",5539618
5550023719,"6B","Business",3,"EM26166","KA785",5201390
5458358275,"6B","Business",2,"HF48942","CA183",8610961
7105484760,"6B","Business",2,"MH89346","DL2675",6526474
1918475638,"6B","Business",1,"OM42334","UA5748",8745274
7331859898,"6B","Business",3,"OM42334","UA9826",4129486
9422798766,"6B","Business",3,"PD21254","VA955",9427021
7036707263,"6B","Business",2,"QG80006","UA6495",8539428
9331799138,"6B","Business",2,"XL21477","AA6423",4836381
7734299878,"6B","Business",2,"YV60564","MU2747",8842012
5448785788,"6B","Business",1,"ZF17492","CA570",4104180
4760817947,"6B","Business",1,"ZN27898","CA1406",6070915
4744579924,"6B","Economic",3,"BP99811","SK977",3512737
3820311974,"6B","Economic",1,"ET76777","HU6956",4323767
5607575000,"6B","Economic",3,"MH28238","YUZ254",8563289
2061454983,"6B","Economic",1,"NQ47997","UA3421",4627214
7150476571,"6B","Economic",2,"NQ47997","UA6511",5015121
3120869726,"6B","Economic",1,"QD27517","CA7963",8249100
8565253321,"6B","Economic",1,"QN17200","UA7867",9191886
2653891430,"6B","Economic",2,"QZ64723","NDN949",5154355
8609198404,"6B","Economic",1,"UX15682","DL9830",5042269
3912036297,"6B","Economic",2,"WJ10999","FD153",6486655
7429510387,"6B","Economic",2,"ZF17492","CA6301",8627409
8140380369,"6B","Economic",3,"ZL47611","RL369",9408736
4942303276,"6B","Economic",2,"ZL61013","LH340",5069789
5875736229,"6B","First",1,"AH11264","CA5180",9901967
5964693108,"6B","First",2,"G447615","UA8915",4284481
4041446240,"6B","First",1,"HB79303","UA5802",2969340
9178902004,"6B","First",2,"HF48942","CA7472",3978879
3180574921,"6B","First",2,"K248623","AA3974",7798570
2917741820,"6B","First",2,"LO15054","DL8439",3075817
1371940841,"6B","First",1,"P019920","DL3637",9201731
1189642108,"6B","First",1,"UJ58896","DL8514",9473509
5899986871,"6B","First",3,"UX15682","DL3004",7463967
1213112745,"6B","First",2,"XN21483","HU7710",5016490
6365968696,"6B","First",3,"XZ90550","DL3525",8070030
8521652066,"6B","First",1,"ZX97198","MU4834",9857653
3065851114,"6C","Business",1,"AW18116","Z7673",8155443
3225066364,"6C","Business",1,"I268678","AA8590",9990645
5048145948,"6C","Business",2,"N040434","MS924",3995613
8845759656,"6C","Business",2,"NK33347","FD953",3099028
1043600326,"6C","Business",3,"O469699","FNA525",3542657
5556743464,"6C","Business",1,"SI46275","DL5244",9759766
6937825457,"6C","Business",1,"VJ28448","DL9926",6143077
4148787815,"6C","Business",2,"WJ10999","FD153",7412536
7968074418,"6C","Business",3,"YC57486","Y9487",6781292
9771646279,"6C","Business",2,"YM41665","HU3319",4925724
3088460255,"6C","Business",1,"ZI93930","CA9261",9166954
8457810629,"6C","Economic",2,"D257190","AA2687",2923205
2705739721,"6C","Economic",2,"D257190","AA9987",9886077
4039070403,"6C","Economic",1,"DK59405","UA9334",5939303
8903893485,"6C","Economic",3,"E151097","QL607",6432163
8143919884,"6C","Economic",1,"FQ75637","BGY204",2621042
6835989669,"6C","Economic",2,"HM58307","BUR855",8642583
7026042143,"6C","Economic",1,"RI57073","Y7165",3582310
8270988628,"6C","Economic",1,"TQ90743","CA4767",3845090
4927249186,"6C","Economic",3,"U684888","VA438",6968462
6760613508,"6C","Economic",2,"XN21483","HU8363",2694543
6464035916,"6C","Economic",2,"ZS99861","MU5202",2980528
9260263246,"6C","First",1,"AK15140","AA7167",5694942
2731320688,"6C","First",2,"D080282","MU3742",9989098
8596699085,"6C","First",3,"DK59405","UA3177",4305041
2023098135,"6C","First",3,"F691541","UA8985",8553415
8914780016,"6C","First",1,"PS91594","MSE900",5777664
9725621790,"6C","First",2,"QZ42276","UA5653",9246003
5412741843,"6C","First",1,"W299434","HU5602",8159270
2664037196,"6C","First",3,"WP70477","GK663",6283112
3509367186,"6C","First",2,"WQ16876","CA2288",6333613
9605792198,"6C","First",3,"XA51410","BGY757",4199290
9693188875,"6D","Business",3,"C034299","CA3174",8527775
3252241058,"6D","Business",3,"D412459","MU6722",5969203
5564552643,"6D","Business",2,"HO38381","UA5335",7847335
3723550135,"6D","Business",3,"KM36900","NDN945",4779928
5847029980,"6D","Business",2,"UR69284","MD205",2894313
8974892961,"6D","Business",3,"W181679","MU7946",3222086
5453641932,"6D","Business",3,"WX31524","AS416",6419543
7207989690,"6D","Business",1,"XZ90550","DL6529",3261447
4043513325,"6D","Business",2,"ZS95452","GK512",9062632
7589124335,"6D","Economic",2,"D080282","MU8271",5203158
8406947968,"6D","Economic",2,"IX35219","AA2490",3469267
4682207743,"6D","Economic",1,"JN16541","CZ506",3428010
2629007327,"6D","Economic",3,"NQ47997","UA6333",2260566
2999870943,"6D","Economic",2,"UN57507","CA2154",2996753
8055538115,"6D","Economic",2,"UX15682","DL171",8762721
5200129290,"6D","Economic",1,"W299434","HU5921",3878627
3422518638,"6D","Economic",2,"YW52660","G143",8559354
6310449073,"6D","First",2,"C573194","AA7987",6247392
7445142865,"6D","First",3,"DQ58947","CZ903",7255924
2894475897,"6D","First",3,"FJ72942","BUR468",4067612
2316946675,"6D","First",3,"FX47043","UA5855",3879935
2301159304,"6D","First",3,"FX62042","MU3178",5355438
4743117676,"6D","First",3,"G447615","UA7555",2667657
5288523444,"6D","First",3,"HS74471","AS741",8008767
9287782315,"6D","First",1,"IO10445","UA8471",8265514
1433155163,"6D","First",2,"PY87755","L6 836",8072440
9592307235,"6D","First",3,"VJ28448","DL5337",7184187
5097928472,"6E","Business",1,"C034299","CA1592",2332249
5304553272,"6E","Business",2,"ET76777","HU365",5469591
4318246427,"6E","Business",1,"FT26660","AA762",4248689
5607875272,"6E","Business",2,"HA25581","DL4017",5482370
7038796481,"6E","Business",3,"QN37018","RL413",9009431
8304992312,"6E","Business",2,"QZ42276","UA2887",3210798
4910578184,"6E","Business",1,"UN57507","CA9194",4546897
9878079417,"6E","Business",3,"X015769","DSV144",8026436
6906535527,"6E","Business",3,"XX51146","EA812",8115291
4892051365,"6E","Business",3,"YM26812","EA149",3100235
4431300997,"6E","Business",2,"YV32778","BUR655",5407366
1488532033,"6E","Economic",3,"C573194","AA8991",8574702
8343611511,"6E","Economic",3,"DM99354","6O971",7771433
5627908563,"6E","Economic",1,"DP62487","DL1488",6919284
7994743398,"6E","Economic",2,"FZ17926","DL1745",9738585
2495387302,"6E","Economic",3,"IO10445","UA9185",2476812
1499583271,"6E","Economic",1,"K248623","AA6019",6905751
5146289634,"6E","Economic",2,"L930249","YAP862",5841262
8458766618,"6E","Economic",3,"MD64300","HU2374",8115291
9066009484,"6E","Economic",2,"NI38385","CA1891",9628874
6892738196,"6E","Economic",3,"OX36471","CA1299",4509716
4151442654,"6E","Economic",3,"PG82179","HU9326",9119477
6781966904,"6E","Economic",2,"QE16655","HU4236",5877865
7048294636,"6E","Economic",3,"QN91011","AA5466",5837603
1790756522,"6E","Economic",3,"SQ55324","KA251",5643480
6189834992,"6E","Economic",1,"VR57164","CA6679",7341040
2504122619,"6E","Economic",2,"ZN27898","CA9092",3477350
3820448224,"6E","First",2,"BK77597","QZ367",4538658
2596841145,"6E","First",3,"CV85879","FD936",3307336
2721142996,"6E","First",2,"G593666","DSV599",3349856
3181838962,"6E","First",1,"GR97278","HU7104",7050512
8823630133,"6E","First",3,"JA74100","L6 858",8155443
4570361736,"6E","First",2,"JN59416","6O477",9821354
7829446193,"6E","First",3,"MV87376","SE951",4231939
4498254650,"6E","First",1,"TG32460","7W872",7052160
9858965358,"6E","First",3,"V469355","MH626",4770870
3391364015,"6E","First",2,"WI15132","6O201",3281816
6518532863,"6F","Business",2,"AP80260","MU191",5981471
7326357895,"6F","Business",1,"C573194","AA615",4228611
5231387171,"6F","Business",1,"CX56054","MU683",7976151
3487619884,"6F","Business",2,"D441026","HU6237",8270196
4948847473,"6F","Business",2,"F217032","VA976",4806628
6759835098,"6F","Business",1,"F688331","HU9939",9403463
5213342408,"6F","Business",2,"FC55159","BUR849",5407680
2917598189,"6F","Business",3,"FX47043","UA8878",9701252
9836437319,"6F","Business",3,"IK34015","QZ602",9412747
4905939047,"6F","Business",2,"LO15054","DL8753",2416174
8234525766,"6F","Business",2,"LX57455","6O186",5533941
7402965909,"6F","Business",3,"U752167","L6 781",6840809
3830449802,"6F","Business",2,"WQ16876","CA6278",7862764
3477800677,"6F","Economic",2,"BL62976","GK670",9302076
2328261706,"6F","Economic",2,"FX62042","MU7794",3985509
7105759311,"6F","Economic",2,"GK68608","HU6394",2013317
2663057549,"6F","Economic",3,"OM42334","UA9826",2651029
4457743808,"6F","Economic",3,"QN17200","UA5282",7395073
8017888907,"6F","Economic",2,"RI57073","Y7165",2296893
5911454192,"6F","Economic",3,"UM74264","QZ535",6467495
8828903195,"6F","Economic",1,"VQ68651","FD189",5063615
2636108358,"6F","First",2,"BG20897","TK530",9438075
9559811739,"6F","First",2,"FF57279","AA733",3629033
5700502168,"6F","First",1,"HF48942","CA7774",9480801
1789209623,"6F","First",1,"MN39894","HU8057",7589669
6312627743,"6F","First",1,"QX84173","CA927",6845160
6302813019,"6F","First",2,"RI57422","HU918",7998833
6129909588,"6F","First",2,"RZ47778","MU8084",3559495
1342376922,"6F","First",2,"ZX97198","MU6940",8831807
3703450367,"7A","Business",3,"D412459","MU6556",9162600
4538377294,"7A","Business",3,"DX22477","MU9934",5474578
7110326892,"7A","Business",1,"F688331","HU6331",8893210
2045289181,"7A","Business",2,"FT26660","AA8738",4041856
4242318397,"7A","Business",3,"G447615","UA1532",3020776
9642565108,"7A","Business",1,"H834424","AA3471",7910684
7038418033,"7A","Business",3,"HA25581","DL4191",2898173
1848209784,"7A","Business",3,"JV55375","FV723",5130877
1204658475,"7A","Business",3,"QN91011","AA3369",4635928
8982047488,"7A","Business",3,"UN57507","CA6127",7588371
9378445058,"7A","Business",1,"WQ16876","CA2288",5500361
5292624356,"7A","Business",1,"XW56622","EA259",9033955
9235528252,"7A","Business",1,"YV60564","MU6357",2362169
2507767750,"7A","Economic",1,"FJ26430","AA8136",3492041
5872775413,"7A","Economic",3,"FZ17926","DL4057",9458335
8630301974,"7A","Economic",3,"FZ92112","L6 896",3320312
7484172492,"7A","Economic",3,"HA25581","DL3859",7577025
5075125628,"7A","Economic",2,"MN39894","HU5178",8704816
4945528000,"7A","Economic",2,"SI46275","DL3409",6014132
5489093846,"7A","Economic",2,"VR57164","CA7328",6372798
7462083478,"7A","First",1,"D257190","AA2687",6722609
8049319585,"7A","First",1,"DX22477","MU4448",2913979
1451163467,"7A","First",3,"FX47043","UA9593",7140656
9162909995,"7A","First",1,"FZ17926","DL7580",9675178
1511406077,"7A","First",3,"IO10445","UA2848",2804052
5095761390,"7A","First",2,"MD64300","HU5268",6754122
9107068613,"7A","First",3,"NZ16890","MU5293",9050308
1827634783,"7A","First",3,"XX51146","EA812",2277509
8618924535,"7B","Business",2,"AR55177","MS163",8849122
4304421540,"7B","Business",3,"FF57279","AA8660",3422775
6106176078,"7B","Business",2,"GK68608","HU9452",9933722
9033107052,"7B","Business",2,"GR97278","HU7104",5204771
6051166831,"7B","Business",1,"IY87396","MU6141",8870243
3339100973,"7B","Business",1,"JM13886","NDN624",6896804
9163373233,"7B","Business",2,"MN39894","HU7592",8653691
1713279975,"7B","Business",3,"RW88923","CZ921",6953668
4794486721,"7B","Business",2,"X538585","MSE476",9846608
9613813073,"7B","Business",2,"ZI93930","CA8294",7383908
9882100533,"7B","Economic",2,"B379961","OAC394",9803217
1160136225,"7B","Economic",3,"DP62487","DL7988",3729860
2415090043,"7B","Economic",1,"GK68608","HU7528",5292245
4579142239,"7B","Economic",2,"L022139","G192",3601528
9555694159,"7B","Economic",2,"QD27517","CA6281",9773346
9883619681,"7B","Economic",3,"QN91011","AA2078",8656232
8391821830,"7B","Economic",2,"QN91011","AA8049",3389161
7214119661,"7B","Economic",3,"UF25136","CA734",4955808
6197885344,"7B","Economic",3,"W299434","HU1689",7322705
4468173772,"7B","Economic",3,"YS84034","MD568",9018948
1822184879,"7B","Economic",1,"ZL61013","LH340",9889009
7870409860,"7B","First",2,"F691541","UA7747",7891959
7451953027,"7B","First",1,"FZ17926","DL9927",6363011
6321677215,"7B","First",1,"XL21477","AA7145",8096128
2082639795,"7C","Business",1,"AB14396","YAP203",9398705
3127773357,"7C","Business",1,"AS97559","FD608",8568603
5888574061,"7C","Business",1,"DK59405","UA1138",3193135
7235933224,"7C","Business",2,"DX22477","MU9934",8135882
1380129515,"7C","Business",2,"IM67485","YAP115",7499333
2717405584,"7C","Business",3,"IQ91358","AA7824",8701942
7344121136,"7C","Business",2,"Q748724","VA282",6426885
6333180331,"7C","Business",3,"RA31940","UA2618",3842356
3239668441,"7C","Business",1,"RA31940","UA7998",5905518
5611702745,"7C","Business",2,"W181679","MU9773",8719449
7957761058,"7C","Business",2,"WZ25234","Z7245",6393987
9686721425,"7C","Business",3,"ZF17492","CA2726",6180903
3598833089,"7C","Economic",2,"FT26660","AA762",8502258
2721893802,"7C","Economic",1,"G447615","UA486",7362053
1439209948,"7C","Economic",2,"HF48942","CA6894",2052976
3434904142,"7C","Economic",2,"JS87146","SE805",5775875
2020004486,"7C","Economic",1,"OF70765","MD632",4814133
4125225828,"7C","Economic",2,"QE67430","RL551",9886388
6474860807,"7C","Economic",2,"QN91011","AA7258",7291018
1611356898,"7C","Economic",1,"RD44376","G546",7695551
3393412396,"7C","Economic",3,"RK12506","AA9207",3080276
8756711380,"7C","Economic",3,"XR35145","DL5722",3428698
4331367329,"7C","First",3,"E119164","EA501",2438083
2648323836,"7C","First",3,"FZ17926","DL1745",9102042
2462304924,"7C","First",2,"G447615","UA9107",7626997
4095245250,"7C","First",3,"IX35219","AA1313",4913433
4118746789,"7C","First",2,"LD25321","DSV588",4965925
6429179818,"7C","First",2,"UX15682","DL9830",3678804
1043909992,"7D","Business",2,"AJ31263","CZ826",2508589
1619631349,"7D","Business",3,"AJ62754","DSV193",4578390
5553646335,"7D","Business",3,"AO28429","DSV562",5453555
8265763117,"7D","Business",3,"BC62025","DL8553",3810639
9195301630,"7D","Business",3,"D539913","EA640",3895728
5424173261,"7D","Business",2,"DP62487","DL9597",9942973
3253631649,"7D","Business",3,"IQ91358","AA4493",2803398
1256394776,"7D","Business",3,"IX35219","AA2608",5926866
8953309473,"7D","Business",3,"IY87396","MU9025",2700827
2164570624,"7D","Business",1,"JJ73583","BGY311",2276129
5027681202,"7D","Business",1,"QG80006","UA9592",9338314
3903633946,"7D","Business",3,"UB67244","UA2243",6451299
8343176165,"7D","Business",3,"UB67244","UA6154",8513111
6666888066,"7D","Economic",3,"AH11264","CA2863",2061303
9897770461,"7D","Economic",1,"BC62025","DL7665",7070944
1437624430,"7D","Economic",2,"DI64889","CZ810",7523492
9894277691,"7D","Economic",3,"DK59405","UA4827",7970521
6960720032,"7D","Economic",2,"HA25581","DL4017",3653599
5957843386,"7D","Economic",3,"MH89346","DL3890",5370112
2403484674,"7D","Economic",2,"UX15682","DL1872",5933129
7602272017,"7D","Economic",2,"XL21477","AA4968",6532227
2992686111,"7D","Economic",2,"ZI93930","CA574",3121407
1077160073,"7D","Economic",3,"ZN45137","MH806",9264258
1810110711,"7D","First",3,"DG44175","MU863",4461754
8987675564,"7D","First",1,"FX47043","UA9593",4291868
9978417642,"7D","First",2,"GK68608","HU6394",4041856
1615691550,"7D","First",1,"HF48942","CA1674",6664525
5391098070,"7D","First",2,"J242179","TK296",4492104
8800593383,"7D","First",2,"MH89346","DL8789",4137190
9826197392,"7D","First",1,"O975291","EA689",4643037
5841778574,"7D","First",2,"Q338746","DL3829",4340756
2071169425,"7D","First",3,"QG80006","UA5207",7524421
8269048378,"7D","First",1,"ZX97198","MU4834",8719436
7002036818,"7E","Business",2,"AH11264","CA5180",2306713
4896780975,"7E","Business",3,"AU30986","YAP182",5248012
6980830379,"7E","Business",1,"D912152","BUR579",7687475
1568991133,"7E","Business",2,"F688331","HU9991",4066873
4802187867,"7E","Business",3,"FP50403","DSV400",3008708
6597305925,"7E","Business",1,"MH89346","DL6216",9628454
5722202784,"7E","Business",1,"P993301","SK173",5372210
8044035750,"7E","Business",3,"SQ55324","KA251",9494190
1388013891,"7E","Business",2,"ST59806","Y9627",8182958
2412242475,"7E","Business",1,"U815788","FD641",3143560
1714238695,"7E","Business",3,"UD16361","GK628",3292403
9690967560,"7E","Business",1,"UX15682","DL5874",5164027
1246598989,"7E","Business",3,"W181679","MU7946",2303283
5956103382,"7E","Business",3,"W299434","HU7368",2381483
6287168713,"7E","Business",1,"YV60564","MU9075",2666133
9944635510,"7E","Business",2,"ZI93930","CA7813",3979293
2752257591,"7E","Economic",1,"IT60376","N7731",7917506
8632756243,"7E","Economic",1,"JH87790","Y7776",7510661
9907785517,"7E","Economic",2,"JN16541","CZ506",9084249
6107015890,"7E","Economic",1,"LO15054","DL8617",4951705
6483902931,"7E","Economic",1,"LO15054","DL9181",8482174
9538213334,"7E","Economic",3,"LO75185","UA9617",9044493
8785142887,"7E","Economic",2,"PL83800","DSV392",9201364
4993559984,"7E","Economic",1,"UN57507","CA7853",7383273
5219367435,"7E","Economic",1,"VJ28448","DL3889",9163916
1578676302,"7E","Economic",3,"ZX97198","MU7388",2204259
3755084506,"7E","First",1,"AO28429","DSV562",8873415
7513556003,"7E","First",1,"CE73058","RMK639",8241305
3799560749,"7E","First",1,"CW14948","FV604",5452272
9630428028,"7E","First",2,"DX22477","MU4265",8217177
2614435853,"7E","First",2,"F691541","UA7747",7178814
8417493909,"7E","First",2,"G447615","UA3329",7641849
2240482001,"7E","First",2,"K248623","AA6857",8762721
7048576498,"7E","First",1,"NQ47997","UA8856",2382738
2344793083,"7E","First",1,"QE16655","HU9009",5975174
9150692358,"7E","First",1,"QG80006","UA9592",8421782
8432137656,"7E","First",3,"T615237","OAC972",9975963
6502231979,"7E","First",1,"YV60564","MU8371",2224585
1543891570,"7F","Business",2,"D080282","MU2972",9044493
3121593026,"7F","Business",3,"DA46380","MSE880",9619953
5551337153,"7F","Business",1,"FP24904","BUR605",4892365
9456789109,"7F","Business",1,"HB79303","UA3536",6592827
9498401590,"7F","Business",1,"OI39686","IG622",7266129
2029607149,"7F","Business",1,"OI93347","MSE531",3351183
3463886866,"7F","Business",2,"OM42334","UA536",7564166
8433823762,"7F","Business",2,"OQ81096","DL2930",9275467
5540847033,"7F","Business",2,"QN91011","AA8049",7563830
1855422365,"7F","Business",3,"WG93650","MS664",3387641
6595865726,"7F","Business",3,"XZ90550","DL8434",5140257
1079394504,"7F","Business",1,"ZS99861","MU2854",8267759
4933031429,"7F","Economic",3,"BL56307","SK162",2819574
7154204250,"7F","Economic",2,"D080282","MU2972",5672559
3344094944,"7F","Economic",3,"FJ26430","AA1042",2327284
6235173012,"7F","Economic",3,"GK68608","HU9452",7774734
3415553512,"7F","Economic",3,"JN16541","CZ506",6030249
2562086249,"7F","Economic",3,"LO15054","DL9985",7070629
7613358966,"7F","Economic",1,"QG80006","UA9592",4206791
3926944762,"7F","Economic",2,"XZ90550","DL2569",3775836
8432409229,"7F","First",1,"CK61659","KA631",8037898
6545927708,"7F","First",2,"F688331","HU1644",7775916
5738489032,"7F","First",1,"HB79303","UA3104",9837618
8919765342,"7F","First",2,"NZ16890","MU8346",3522342
2533627442,"7F","First",2,"XN21483","HU5955",2107101
7550277832,"7F","First",2,"XW56622","EA259",3492041
3689899863,"7F","First",1,"XZ90550","DL2569",3111969
3446175917,"8A","Business",1,"DX22477","MU2917",3100624
4084438083,"8A","Business",3,"E470790","CZ997",6512384
3099059977,"8A","Business",3,"FX62042","MU3010",9402596
3549239887,"8A","Business",3,"G353648","TK699",5543809
3119792355,"8A","Business",2,"NZ16890","MU109",9037812
7614723715,"8A","Business",2,"OX36471","CA860",6073715
7884665926,"8A","Business",2,"WI15132","6O201",7126403
6812728435,"8A","Business",3,"WQ16876","CA6666",4629766
3940924951,"8A","Business",1,"XZ90550","DL5724",5186113
7202649181,"8A","Business",3,"YW83891","Y7767",5518608
7951859015,"8A","Business",3,"ZN27898","CA1406",6875074
3661686894,"8A","Business",2,"ZN27898","CA7740",8371930
7317808361,"8A","Economic",3,"AH11264","CA9416",8258790
7385772755,"8A","Economic",2,"FJ26430","AA2575",4767575
4866428184,"8A","Economic",2,"FX62042","MU6981",3451240
3071470598,"8A","Economic",3,"LO15054","DL3294",6666953
7463495583,"8A","Economic",1,"LO75185","UA4763",6643860
7299445209,"8A","Economic",3,"MN39894","HU5178",8499338
6359872471,"8A","Economic",3,"NQ47997","UA2962",5267425
9615049005,"8A","Economic",1,"OQ81096","DL2111",8493141
9601843290,"8A","Economic",2,"Q338746","DL3829",8120201
4488373986,"8A","Economic",3,"Q338746","DL9858",5172035
5192257533,"8A","Economic",2,"SG76990","QZ101",2667328
4232125087,"8A","Economic",2,"SO63257","AS835",5992386
9020548500,"8A","Economic",1,"UB67244","UA6603",8714671
4504361272,"8A","First",2,"C034299","CA1592",3294971
4666001312,"8A","First",1,"D080282","MU2972",4074433
9265621752,"8A","First",1,"DG44175","MU3968",4580604
3274494361,"8A","First",1,"F691541","UA7747",6881268
4448169607,"8A","First",2,"IW26063","QZ241",7255924
4358904502,"8A","First",3,"LO15054","DL8617",2196866
7494263597,"8A","First",1,"QG80006","UA1001",4553094
5390037114,"8A","First",1,"TQ90743","CA3476",7902203
1817638932,"8A","First",2,"UA91512","KA807",9275467
1071294115,"8A","First",3,"V893208","HU3847",4158111
5136774406,"8A","First",3,"VQ54186","HU4699",8478569
7512749878,"8A","First",1,"ZF17492","CA570",3111770
8865607733,"8B","Business",1,"AH11264","CA9416",8176109
9014421971,"8B","Business",3,"AS97559","FD608",3256217
2894584809,"8B","Business",1,"D080282","MU2972",8363975
9672481150,"8B","Business",3,"F691541","UA6295",8142864
3122974718,"8B","Business",3,"FZ17926","DL9927",6815388
3163832388,"8B","Business",2,"HP31046","FNA408",3285658
4475716217,"8B","Business",3,"JA97906","7W869",9659527
4817149561,"8B","Business",2,"QN91011","AA2513",2330611
7286458795,"8B","Business",1,"RI57422","HU7832",8444107
